815		-4.290592826629222		0.0
820		-4.3483047967681		-0.0014084362871879818
825		-4.228208048467981		-0.004168980390719767
830		-4.323910279299513		0.0
835		-4.392267777265562		0.0
840		-4.396813510927045		0.0
845		-4.455248770329583		0.0
850		-4.378549680222126		0.0
855		-4.3071005740592		0.0
860		-4.371158902970926		0.0
865		-4.413228300484518		0.0
870		-4.476911332139794		0.0
875		-4.4449847551043735		-0.0002989098025232835
880		-4.443945605312799		0.0
885		-4.476409853989594		0.0
890		-4.533771360472288		-0.003108223521609858
895		-4.506733129752776		-0.011584294033456522
900		-4.416204633030697		0.0
905		-4.393683572899512		0.0
910		-4.550144991724091		0.0
915		-4.3836344940733625		0.0
920		-4.396866411698617		0.0
925		-4.381072015444821		-0.015449704633378317
930		-4.276353140640767		0.0044356217340744165
935		-4.452362812952041		0.002063718900445238
940		-4.346637789020141		-0.0018973186345227191
945		-4.344744819410602		-0.00621175291143517
950		-4.416599754828049		0.0
955		-4.475659964600034		0.0023956733454750605
960		-4.569448048792298		-0.006884678345523668
965		-4.410846197435846		-0.007862690454143732
970		-4.316793049388517		-2.8126538643320486e-05
975		-4.304366132842875		0.0
980		-4.323229482833827		-0.010922749240285008
985		-4.44982512108229		0.0
990		-4.4242253316566975		0.0
995		-4.204349842289546		-0.003194225856169453
